Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Year,Month,Quarter,Weekday,Ship Days
1276,CA-2019-119186,26-05-2019,26-05-2019,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.352,3,5.2026,,COD,,,2019,May,2,Sunday,0
1277,CA-2019-119186,26-05-2019,26-05-2019,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,Central,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992,1,-7.1991,,Cards,,,2019,May,2,Sunday,0
1639,CA-2019-157266,26-05-2019,01-06-2019,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,3,9.3312,,Cards,,,2019,May,2,Sunday,6
1640,CA-2019-157266,26-05-2019,01-06-2019,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,4.4344,,COD,,,2019,May,2,Sunday,6
1641,CA-2019-157266,26-05-2019,01-06-2019,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,5.842,,COD,,,2019,May,2,Sunday,6
1642,CA-2019-157266,26-05-2019,01-06-2019,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,17.3754,,Online,,,2019,May,2,Sunday,6
3214,CA-2019-132409,26-05-2019,01-06-2019,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,1,0.1692,,Cards,,,2019,May,2,Sunday,6
3215,CA-2019-132409,26-05-2019,01-06-2019,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,2,6.534,,COD,,,2019,May,2,Sunday,6
6605,CA-2019-148852,26-05-2019,31-05-2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,3,0,,Cards,,,2019,May,2,Sunday,5
6606,CA-2019-148852,26-05-2019,31-05-2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,West,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,45.36,7,21.7728,,Cards,,,2019,May,2,Sunday,5
6607,CA-2019-148852,26-05-2019,31-05-2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,West,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,211.168,4,23.7564,,Online,,,2019,May,2,Sunday,5
6608,CA-2019-148852,26-05-2019,31-05-2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,484.704,6,-84.8232,,Cards,,,2019,May,2,Sunday,5
6609,CA-2019-148852,26-05-2019,31-05-2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,West,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.976,3,116.2425,,Online,,,2019,May,2,Sunday,5
9276,CA-2019-113236,26-05-2019,29-05-2019,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,6,13.8528,,COD,,,2019,May,2,Sunday,3
9277,CA-2019-113236,26-05-2019,29-05-2019,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,South,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,2,11.98,,Cards,,,2019,May,2,Sunday,3
9501,CA-2019-149237,26-05-2019,30-05-2019,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Milwaukee,Wisconsin,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94,3,11.3148,,COD,,,2019,May,2,Sunday,4
5171,CA-2019-122903,27-05-2019,29-05-2019,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3504.9,5,700.98,,Cards,,,2019,May,2,Monday,2
5172,CA-2019-122903,27-05-2019,29-05-2019,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,144.12,3,69.1776,,Online,,,2019,May,2,Monday,2
5173,CA-2019-122903,27-05-2019,29-05-2019,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,314.55,3,150.984,,Cards,,,2019,May,2,Monday,2
7605,CA-2019-101791,27-05-2019,31-05-2019,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176,3,-33.3582,,Online,,,2019,May,2,Monday,4
7606,CA-2019-101791,27-05-2019,31-05-2019,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.584,2,-1.6752,,Online,,,2019,May,2,Monday,4
7607,CA-2019-101791,27-05-2019,31-05-2019,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1297.368,9,97.3026,,COD,,,2019,May,2,Monday,4
7869,CA-2019-136994,27-05-2019,02-06-2019,Standard Class,LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2,6.1548,,Online,,,2019,May,2,Monday,6
853,CA-2019-113747,28-05-2019,04-06-2019,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Jackson,Mississippi,South,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",185.88,6,50.1876,,COD,,,2019,May,2,Tuesday,7
3169,CA-2019-138695,28-05-2019,03-06-2019,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,South,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,390.272,8,-24.392,,Cards,,,2019,May,2,Tuesday,6
3170,CA-2019-138695,28-05-2019,03-06-2019,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.192,13,19.435,,COD,,,2019,May,2,Tuesday,6
3421,CA-2019-134803,28-05-2019,03-06-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,78.672,,Online,,,2019,May,2,Tuesday,6
3422,CA-2019-134803,28-05-2019,03-06-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182.72,8,84.0512,,Online,,,2019,May,2,Tuesday,6
3423,CA-2019-134803,28-05-2019,03-06-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,131.6,7,7.896,,COD,,,2019,May,2,Tuesday,6
3424,CA-2019-134803,28-05-2019,03-06-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",22.72,4,7.384,,COD,,,2019,May,2,Tuesday,6
3425,CA-2019-134803,28-05-2019,03-06-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,558.4,2,41.88,,COD,,,2019,May,2,Tuesday,6
3532,CA-2019-155565,28-05-2019,28-05-2019,Same Day,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,15.372,,Online,,,2019,May,2,Tuesday,0
7315,CA-2019-121377,28-05-2019,02-06-2019,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Park Ridge,Illinois,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4,1,25.06,,Cards,,,2019,May,2,Tuesday,5
534,CA-2019-168753,29-05-2019,01-06-2019,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5,274.386,,Online,,,2019,May,2,Wednesday,3
535,CA-2019-168753,29-05-2019,01-06-2019,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,22.75,5,11.375,,Online,,,2019,May,2,Wednesday,3
3958,CA-2019-156573,29-05-2019,02-06-2019,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.277,3,-8.6457,,Cards,,,2019,May,2,Wednesday,4
3959,CA-2019-156573,29-05-2019,02-06-2019,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,2,0.3336,,COD,,,2019,May,2,Wednesday,4
3960,CA-2019-156573,29-05-2019,02-06-2019,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,South,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,3,14.547,,Online,,,2019,May,2,Wednesday,4
501,US-2019-105578,30-05-2019,04-06-2019,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,-15.08,,Online,,,2019,May,2,Thursday,5
502,US-2019-105578,30-05-2019,04-06-2019,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,-11.9616,,Online,,,2019,May,2,Thursday,5
503,US-2019-105578,30-05-2019,04-06-2019,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,50.098,,Cards,,,2019,May,2,Thursday,5
504,US-2019-105578,30-05-2019,04-06-2019,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,3,-1.9008,,COD,,,2019,May,2,Thursday,5
505,US-2019-105578,30-05-2019,04-06-2019,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,1,11.8871,,COD,,,2019,May,2,Thursday,5
979,CA-2019-145499,30-05-2019,31-05-2019,First Class,RW-19690,Robert Waldorf,Consumer,United States,Wilmington,North Carolina,South,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.282,2,-2.6256,,Cards,,,2019,May,2,Thursday,1
1234,CA-2019-153682,30-05-2019,01-06-2019,First Class,BG-11695,Brooke Gillingham,Corporate,United States,Cincinnati,Ohio,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,2,69.999,,Online,,,2019,May,2,Thursday,2
5301,CA-2019-113831,30-05-2019,03-06-2019,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,South,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,2275.5,10,386.835,,Online,,,2019,May,2,Thursday,4
5302,CA-2019-113831,30-05-2019,03-06-2019,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1979.7,6,653.301,,COD,,,2019,May,2,Thursday,4
5303,CA-2019-113831,30-05-2019,03-06-2019,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,South,OFF-LA-10001297,Office Supplies,Labels,Avery 473,62.1,6,29.808,,Cards,,,2019,May,2,Thursday,4
5471,CA-2019-158547,30-05-2019,04-06-2019,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Hamilton,Ohio,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,123.92,5,9.294,,Online,,,2019,May,2,Thursday,5
7067,CA-2019-147473,30-05-2019,03-06-2019,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,38.88,6,18.6624,,COD,,,2019,May,2,Thursday,4
7254,CA-2019-152730,30-05-2019,04-06-2019,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,3,109.422,,Online,,,2019,May,2,Thursday,5
7255,CA-2019-152730,30-05-2019,04-06-2019,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,5,21.33,,COD,,,2019,May,2,Thursday,5
7256,CA-2019-152730,30-05-2019,04-06-2019,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,49.76,4,13.9328,,Online,,,2019,May,2,Thursday,5
7257,CA-2019-152730,30-05-2019,04-06-2019,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,1.4456,,COD,,,2019,May,2,Thursday,5
7258,CA-2019-152730,30-05-2019,04-06-2019,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,629.1,6,301.968,,COD,,,2019,May,2,Thursday,5
7259,CA-2019-152730,30-05-2019,04-06-2019,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,14.7,5,3.969,,COD,,,2019,May,2,Thursday,5
7260,CA-2019-152730,30-05-2019,04-06-2019,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,45.36,7,21.7728,,Online,,,2019,May,2,Thursday,5
7261,CA-2019-152730,30-05-2019,04-06-2019,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,125.99,1,35.2772,,COD,,,2019,May,2,Thursday,5
7409,CA-2019-129728,30-05-2019,06-06-2019,Standard Class,JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,11.7488,,COD,,,2019,May,2,Thursday,7
8296,CA-2019-166380,30-05-2019,03-06-2019,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,South,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,9,12.744,,COD,,,2019,May,2,Thursday,4
8297,CA-2019-166380,30-05-2019,03-06-2019,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2,26.8752,,Online,,,2019,May,2,Thursday,4
9718,CA-2019-108210,30-05-2019,31-05-2019,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,5,7.996,,COD,,,2019,May,2,Thursday,1
9719,CA-2019-108210,30-05-2019,31-05-2019,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,5,11.198,,COD,,,2019,May,2,Thursday,1
8901,CA-2019-150483,31-05-2019,04-06-2019,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,Central,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",32.064,3,-12.8256,,Online,,,2019,May,2,Friday,4
8902,CA-2019-150483,31-05-2019,04-06-2019,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18.496,4,6.7048,,COD,,,2019,May,2,Friday,4
8903,CA-2019-150483,31-05-2019,04-06-2019,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,191.079,3,-38.2158,,COD,,,2019,May,2,Friday,4
8904,CA-2019-150483,31-05-2019,04-06-2019,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2,3.6288,,Online,,,2019,May,2,Friday,4
9631,CA-2019-168844,31-05-2019,06-06-2019,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,7.152,3,2.3244,,COD,,,2019,May,2,Friday,6
9632,CA-2019-168844,31-05-2019,06-06-2019,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,East,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,179.7,6,88.053,,COD,,,2019,May,2,Friday,6
2851,US-2019-128293,02-06-2019,05-06-2019,First Class,KC-16255,Karen Carlisle,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784,1,-12.9568,,Online,,,2019,June,2,Sunday,3
7211,US-2019-119046,02-06-2019,06-06-2019,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,13.8828,,COD,,,2019,June,2,Sunday,4
7212,US-2019-119046,02-06-2019,06-06-2019,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,12,18.7224,,Online,,,2019,June,2,Sunday,4
7213,US-2019-119046,02-06-2019,06-06-2019,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,3,3.9312,,COD,,,2019,June,2,Sunday,4
9938,CA-2019-164889,03-06-2019,06-06-2019,Second Class,CP-12340,Christine Phan,Corporate,United States,Los Angeles,California,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,-1.7772,,COD,,,2019,June,2,Monday,3
70,CA-2019-119823,04-06-2019,06-06-2019,First Class,KD-16270,Karen Daniels,Consumer,United States,Springfield,Virginia,South,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,35.6636,,COD,,,2019,June,2,Tuesday,2
238,CA-2019-157749,04-06-2019,09-06-2019,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,5,9.396,,Online,,,2019,June,2,Tuesday,5
239,CA-2019-157749,04-06-2019,09-06-2019,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,-356.728,,COD,,,2019,June,2,Tuesday,5
240,CA-2019-157749,04-06-2019,09-06-2019,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11.688,3,-4.6752,,Online,,,2019,June,2,Tuesday,5
241,CA-2019-157749,04-06-2019,09-06-2019,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2,11.1944,,Online,,,2019,June,2,Tuesday,5
242,CA-2019-157749,04-06-2019,09-06-2019,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,-120.513,,Online,,,2019,June,2,Tuesday,5
243,CA-2019-157749,04-06-2019,09-06-2019,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,-2.8308,,COD,,,2019,June,2,Tuesday,5
